id,timestamp,built,price,distanceToElem,bedrooms,bathrooms
d57141c1-5345-4fa6-bcf5-b5e2ac888d4e,2024-02-13T09:04:45Z,2010,165423.01,9.31,3,2
3cc6468c-db3e-4547-90dd-c850f0191e75,2023-08-17T09:04:45Z,2006,169333.85,4.77,3,2
88274a4f-b949-47aa-9cb0-06cb11862d38,2021-11-12T09:04:45Z,1984,196067.92,7.07,5,2
5b5a6452-e2f5-4d9e-bdd0-777f0aa64728,2020-09-15T09:04:45Z,1985,171497.0,5.08,2,4
8ee315f5-f41f-4cf1-87ec-e5590447f391,2024-12-05T09:04:45Z,2004,172351.84,7.38,2,4
92008dfc-824f-4a2a-ab57-dd693b0d8a67,2020-10-02T09:04:45Z,1988,120104.51,1.6,1,1
e54c5f0e-4d32-4a56-8b84-6cfb8a654158,2023-09-28T09:04:45Z,1990,155784.68,5.63,2,3
b014cd21-f2af-4856-a3b2-da3fa64e8185,2021-03-31T09:04:45Z,2012,189670.82,1.76,5,1
91a728c2-1e3e-422d-a731-5569816b1d9d,2020-12-07T09:04:45Z,1988,171669.19,1.11,3,3
520d8c68-798c-4cc4-bb11-1c6b528a46b4,2022-03-28T09:04:45Z,1995,220442.55,0.42,6,1
4c253c0d-3ec6-4a72-a397-91919d1b3608,2021-09-24T09:04:45Z,1997,212181.18,4.69,6,2
66b370cb-d37e-47b2-96b6-c41e1f08bcf3,2022-06-27T09:04:45Z,1954,183252.29,7.62,3,4
bd49b9b8-7d22-4c84-b090-998802982be8,2021-07-17T09:04:45Z,1974,198831.86,5.35,5,2
288317e8-c31e-4897-af8e-546e982ae574,2021-07-09T09:04:45Z,1967,181875.32,2.0,4,2
87c38a43-edb2-4d94-bc1c-c50468736041,2023-03-30T09:04:45Z,2015,156366.44,1.05,1,4
0d86fee5-cf0b-40c1-b6d4-d2fb3cbbf8f9,2022-08-20T09:04:45Z,1954,202850.77,6.35,4,4
e5ce3cd8-515b-46b2-9182-b27a51bd3550,2023-05-16T09:04:45Z,2012,184970.46,8.76,4,2
445e16a4-cedb-453e-86d2-d0233cccaad9,2022-07-31T09:04:45Z,1990,177643.04,7.63,3,3
b173dc08-8d21-4d65-9ed3-bf1f7a096182,2023-10-14T09:04:45Z,1981,212767.14,1.18,5,4
6004958c-39c9-4c41-8baa-34dea8437cb3,2022-10-22T09:04:45Z,2013,167395.62,2.44,4,1
947afdc6-436b-48d7-8953-1b6fd59924f8,2020-07-14T09:04:45Z,2006,200381.48,2.03,4,4
571d8ff3-d201-4980-8027-2f49f22269fb,2022-11-11T09:04:45Z,2003,143451.4,8.59,2,1
0cbadb20-30e7-48cc-8269-35a45e92565d,2020-07-30T09:04:45Z,1950,192652.33,5.83,4,3
6e2d873d-7320-4ba5-a95d-32119211b1fb,2021-08-09T09:04:45Z,1961,174160.95,7.61,2,4
7ad7470a-5f8b-4dc8-b66a-38a85c03aaed,2022-04-15T09:04:45Z,2000,143069.83,1.48,1,3
e3e43e80-4c39-465d-968d-a362a23eaf8d,2023-03-07T09:04:45Z,1969,134092.51,8.92,1,2
c1a6b227-a308-424c-bccc-8508d139fdde,2021-12-31T09:04:45Z,1992,150011.32,1.63,1,4
baf3f004-9afd-4583-a253-38fd1d110a6c,2022-03-08T09:04:45Z,2004,185955.02,6.66,5,1
1f62f854-c401-4c5c-a2e9-201df7630d2b,2023-08-22T09:04:45Z,2013,180183.51,5.95,4,2
2f8761ba-1a2e-4329-abef-f148a453a6bd,2023-11-23T09:04:45Z,1964,226035.65,7.27,6,4
7d30629a-9e9d-4275-911b-7eacaba7ed18,2023-08-27T09:04:45Z,2012,170772.24,0.7,1,4
c23a72ab-5c45-4b42-b259-28d39c97c15f,2024-02-04T09:04:45Z,2003,169770.61,2.0,2,4
e03bf512-5fd3-48c3-a805-85759685a253,2022-06-26T09:04:45Z,1972,137809.13,1.04,1,2
b8080892-8355-43dd-847b-5bf35cf37d8e,2024-01-28T09:04:45Z,1985,167018.14,7.46,3,2
a955ac3a-18e1-4b97-bcd2-556bd584f547,2023-12-25T09:04:45Z,1992,171148.13,9.35,3,3
32fb7594-6c5f-4a0e-a272-488bbf68b3c9,2021-01-28T09:04:45Z,1994,153153.72,6.64,3,1
a0ee2981-5be9-4440-9e09-ccd112dcb88b,2023-08-25T09:04:45Z,1971,187041.03,2.51,5,1
22bb812a-243a-4d6a-9436-e954b13130b6,2022-09-12T09:04:45Z,2014,173774.55,3.02,4,1
e99fb978-ea09-46b3-8bfa-8b1864faebb4,2023-01-24T09:04:45Z,1951,172767.46,6.83,4,1
4f84c628-4be5-43d2-b785-7915f4dbbba1,2023-09-16T09:04:45Z,2003,195559.62,4.81,5,2
36fac300-be9f-49d2-adb3-b90a8b480462,2023-07-23T09:04:45Z,1981,142220.34,6.81,1,3
6de9ff7a-de57-46dc-afbe-6644109c6078,2024-06-03T09:04:45Z,2001,183576.05,2.02,5,1
0f3d88a2-ba93-46b5-98de-43a7df2820b3,2020-06-30T09:04:45Z,2011,184418.9,1.41,5,1
a8f826b6-de0e-4c37-a587-f6e91cc5fd8e,2023-02-23T09:04:45Z,1948,199958.98,0.21,5,1
733b7c9e-d958-4be6-a14f-836ea5c2db76,2024-04-02T09:04:45Z,1964,191650.71,1.15,5,2
8ab3ae75-9842-4af3-87ca-722abc38dae0,2020-09-02T09:04:45Z,1986,177721.52,1.29,3,3
32ee3a26-1d13-48d2-8e92-b9371aedd562,2025-01-20T09:04:45Z,1975,146621.53,8.37,1,3
6d2442bb-62c3-4ca6-b3a6-5e0077821b56,2022-10-02T09:04:45Z,1997,222798.74,5.25,6,3
dea9e090-b7df-455d-b39a-7e02cde54be4,2021-09-27T09:04:45Z,1988,230213.98,9.81,6,4
70e01ed1-e13f-461c-9801-b8eb3d4927ec,2022-07-02T09:04:45Z,1974,189314.23,4.21,5,1
7127ef38-0ae6-4683-81c2-81f992f69250,2023-11-02T09:04:45Z,1990,170753.08,9.4,4,1
88b82cf3-8ad7-44bc-93d4-3f13ebdb258a,2022-12-11T09:04:45Z,1984,215101.69,1.03,6,3
5c97046b-e7d4-436b-8d85-740cfd733fb8,2022-06-13T09:04:45Z,1946,183855.37,0.56,2,4
ba888f42-98f1-46a1-b220-b678bbf17b3f,2022-12-30T09:04:45Z,1986,166392.18,5.28,4,1
76aecce7-c328-4259-90e4-f416e68c6e6d,2023-11-30T09:04:45Z,1994,184802.18,3.03,3,4
c6c6b7cb-017f-4e20-9193-6c56bc9c0590,2023-08-11T09:04:45Z,1981,180636.82,0.84,2,3
a982405d-32b3-4b54-be57-64f0326280f3,2021-08-13T09:04:45Z,1988,129896.47,1.6,1,1
da2dacfb-9d41-444b-9dc8-cca82c195a55,2021-02-06T09:04:45Z,1966,156277.07,7.17,3,1
33500c57-f7cb-4bd8-ab62-fbf3c6f6c940,2024-08-30T09:04:45Z,1974,157462.34,6.37,2,3
8c3d3dc4-8a29-4b69-b739-71111df7631c,2020-04-30T09:04:45Z,1947,138577.3,7.29,2,1
895ce961-4d77-4ab8-8461-46f7924493ed,2021-03-18T09:04:45Z,2003,148002.07,9.15,2,2
9dc46f36-747a-414f-b990-107e8cb9690e,2024-09-01T09:04:45Z,1979,220010.67,2.67,6,3
97d14260-073c-4fdf-91d7-7ac32ef10912,2021-02-21T09:04:45Z,1946,168241.8,1.59,4,1
64610252-6270-4643-9bda-7b4c80988c02,2023-10-30T09:04:45Z,1951,137600.31,8.69,2,1
65f73eb2-8645-455b-9e0e-952a0f972da0,2025-01-28T09:04:45Z,1974,160281.25,7.48,3,2
061aff04-5308-4008-9fb4-7683081a3c7d,2020-04-17T09:04:45Z,2008,160367.48,6.08,3,2
e8d03cc0-7874-4e47-aa6a-f2937411977d,2022-01-20T09:04:45Z,1973,196652.2,9.04,4,4
5d094ded-1b2e-4408-a08e-427b0e1dd4ea,2024-06-02T09:04:45Z,1986,145120.98,2.97,2,2
96dee801-7d0e-4e58-a75a-9ce0350e2bdb,2022-10-27T09:04:45Z,1958,120169.12,6.18,1,1
128eea3e-1073-417c-b6fb-7effa06ebfdb,2023-01-01T09:04:45Z,2009,133757.71,9.08,1,2
15e1e93c-c116-4711-9c6e-8fd8054ba732,2023-08-30T09:04:45Z,1973,191836.47,1.78,4,3
55b0d3fb-c9d3-4acb-ac12-ea032dc07582,2023-02-04T09:04:45Z,2002,153265.56,5.44,1,4
8502f3d4-7ff8-4df5-a3cf-3786ba18ae6e,2021-08-12T09:04:45Z,1973,191164.13,1.81,5,2
e5d22eaa-28ca-4d30-8a52-0458dedb8a1d,2023-05-06T09:04:45Z,2001,208995.75,9.77,5,3
b399d0a9-2bda-4b27-90b6-0fe31d95687a,2023-02-23T09:04:45Z,1950,204542.54,9.39,4,4
507af2cb-3a0e-42b4-a1cb-aadde492dc4d,2022-01-02T09:04:45Z,1958,151731.07,6.41,3,1
ec71d7f2-6c86-44ca-8c22-ef6230fffb3e,2020-09-16T09:04:45Z,1985,140879.78,4.24,1,3
e5d48d1c-fc55-45e8-b414-4daac96c55b6,2023-04-07T09:04:45Z,1979,168663.2,3.84,3,2
57794b66-761d-4377-bccd-e3cc39141a1e,2023-05-09T09:04:45Z,2004,207061.92,7.83,5,3
cda57ecb-445f-4015-ba5a-4c41cc84aa71,2021-12-26T09:04:45Z,1988,198428.51,6.68,4,4
ce36a2c4-b9bc-4963-83dd-717117405caf,2021-10-28T09:04:45Z,1946,121948.28,7.55,1,1
ceb9f1c1-5b53-4e83-86a4-15539228e8c0,2020-09-09T09:04:45Z,1952,215787.22,3.02,6,3
a500313c-2283-46c7-87dc-fea73f896dbb,2023-07-15T09:04:45Z,1946,150687.04,4.01,1,4
815ec764-7ced-46d5-8dc3-632e59b1973b,2024-11-27T09:04:45Z,2012,127076.52,7.5,1,1
f5367f6b-a689-4de0-841f-58ffc8364681,2020-10-09T09:04:45Z,1953,162475.09,3.16,2,3
f595bef8-449e-41a2-989c-67a1000c3dbf,2021-07-16T09:04:45Z,1991,174390.7,4.73,2,4
3bb2f645-45cc-4cc1-aa56-df437c46ddfd,2022-01-06T09:04:45Z,2003,141829.94,9.68,1,3
ec57d816-a675-4057-bfee-e113f81cf36c,2023-09-18T09:04:45Z,1995,212670.21,1.02,6,2
320eacba-62d8-47c2-977f-2b865d86410f,2025-02-21T09:04:45Z,2015,183740.87,4.46,5,1
a470af5a-0efd-4d56-acdd-3da8b8845ffa,2022-01-30T09:04:45Z,1970,153035.62,9.55,3,1
ad25d92d-cba9-4dc6-8d78-697eda13c09f,2021-12-27T09:04:45Z,1952,121825.2,5.87,1,1
81d7ddfd-064f-455e-a1e4-c54cba059a04,2023-02-15T09:04:45Z,1961,184861.82,6.26,4,2
78434e6a-d726-44d9-9ed3-2ad8c557a214,2022-11-23T09:04:45Z,1945,154503.76,3.74,1,4
7265bd0b-1d69-43ac-a051-b655c4dd4a17,2023-10-27T09:04:45Z,1996,142627.6,7.46,1,3
ab069e07-a53a-456c-b199-c14e95505034,2023-05-03T09:04:45Z,2005,153099.14,4.88,3,1
e64bbd3a-60f2-4496-af0c-96566efb61e1,2025-01-28T09:04:45Z,1957,182545.42,2.07,3,4
7254924e-b16c-4303-95c7-44b3916f5775,2023-06-14T09:04:45Z,1993,162323.61,8.71,2,3
8020a21c-675a-428d-97b1-f4c0d3810b53,2022-02-14T09:04:45Z,1957,211028.38,8.19,5,4
ed362a4c-e270-453b-ae03-65b26719f07e,2022-12-09T09:04:45Z,1955,146858.02,8.88,1,3
75225e8e-376b-457a-8ca0-ff8ee09e32e4,2020-07-04T09:04:45Z,1949,144240.32,8.2,1,3
c64d59b3-7d7a-4896-b1e5-fe10fb008ddb,2024-11-27T09:04:45Z,1957,150154.69,7.68,1,4
ea432fa7-fe23-45a7-ab90-59b9151e8b58,2021-08-07T09:04:45Z,1947,167365.67,1.14,3,2
adea4ac7-3ee0-4291-8524-152e13eb28f2,2021-05-23T09:04:45Z,1952,127475.34,9.6,1,1
10abcc01-77b6-44bb-992b-7d76d1259395,2022-10-17T09:04:45Z,1993,148098.94,1.28,1,3
cb93a223-535d-4e0a-9246-0909c14ff084,2024-03-22T09:04:45Z,2008,215377.19,4.28,6,3
0982529e-f122-4635-bbee-5789ca20def8,2024-12-13T09:04:45Z,1993,226017.0,1.13,6,4
221c2d8c-9182-4b6e-ab9c-5eb074bb80e7,2023-05-17T09:04:45Z,1990,173869.08,7.65,2,4
3b698a27-4a1e-45c4-b8a4-ca36b9175013,2022-02-24T09:04:45Z,1970,185262.6,2.74,5,1
d7d9a63f-a45d-4852-9731-ff795530a630,2022-11-17T09:04:45Z,2009,187981.19,7.88,3,4
8c095115-21a4-44f9-8d0a-fc8050c87200,2021-02-01T09:04:45Z,1952,203087.93,1.55,6,1
0beed7a6-bd60-4bb9-a67b-e35426e577e5,2025-03-02T09:04:45Z,1990,187750.96,6.06,4,3
c21d27a2-c2ea-45d6-a489-d95f3b881b19,2020-06-19T09:04:45Z,1980,168114.82,4.31,3,2
25f7dcfa-4671-4389-baa8-9533498648ec,2021-12-03T09:04:45Z,1974,185642.75,6.86,5,1
0260ef52-d749-44ae-9c99-295f6b09a429,2024-05-12T09:04:45Z,2000,132690.78,4.02,1,2
638c1d68-d6d5-405c-a051-a38354a10341,2023-03-04T09:04:45Z,1986,212053.22,1.94,6,2
42943bc4-aa2f-49b5-8db7-1f12f2a0e90c,2022-08-24T09:04:45Z,2010,199534.46,8.92,5,2
696d9e8a-b719-47f4-933d-1b62429b31f8,2023-06-03T09:04:45Z,1973,170501.7,5.8,2,4
0ed48f54-c34e-4fe3-9bfd-7313e2706b62,2024-11-03T09:04:45Z,1992,166142.06,9.29,4,1
cca61d10-a1c6-4517-adc1-9eb035ee024d,2021-08-03T09:04:45Z,2015,216735.65,4.59,5,4
aab22930-6b8c-4fdb-b50c-54bfb6c015ec,2022-05-25T09:04:45Z,1949,229158.63,4.02,6,4
429339c6-996c-4f03-a35b-ed4c33664e98,2022-11-03T09:04:45Z,2001,174019.98,1.49,2,4
80fdad7c-df62-45bd-88ca-000ef83faba0,2023-12-21T09:04:45Z,1995,144872.24,1.71,1,3
00ecb097-5cf0-442d-90f2-440eaa54ebd5,2021-05-13T09:04:45Z,1978,144384.34,4.34,1,3
65042e1b-9931-403d-ae5f-2aa4dcca47b0,2021-01-08T09:04:45Z,2008,171418.43,3.3,2,4
b7a9027c-b960-4d1a-8cbd-e8670583ce76,2024-09-01T09:04:45Z,1990,197169.67,7.73,4,4
0cd5a0a3-4a8e-4dab-af2c-1fb753e5e20d,2023-11-11T09:04:45Z,1970,174351.71,5.01,4,1
e712e7be-8da3-47af-b7f3-8a2022e8a839,2021-06-02T09:04:45Z,1967,195193.61,7.12,5,2
64e01ccb-8e10-4122-bd4e-3c859c24d4eb,2024-12-07T09:04:45Z,1957,192619.22,4.7,5,2
bb85125f-b570-44cf-aa64-9410f635cfb0,2024-07-15T09:04:45Z,1992,160825.94,8.78,3,2
78ecfedf-cba4-441c-ae72-7566a0d72cdb,2023-07-05T09:04:45Z,1979,189290.81,2.9,4,3
322644ea-212c-40df-8d2d-9f2cd0a01064,2021-03-22T09:04:45Z,1967,164449.65,5.04,2,3
a495dfe3-478e-4e7d-af88-95a21269b0d3,2023-09-20T09:04:45Z,2013,154146.99,5.28,1,4
73fd8da5-90dc-4a7e-8190-52f90bfc3451,2022-10-22T09:04:45Z,2003,136275.52,3.45,2,1
f8c266ba-bae8-429b-a34b-142269eeedf7,2024-10-20T09:04:45Z,2004,201697.61,7.22,4,4
a0010731-e602-4770-bac7-19f510366614,2021-01-16T09:04:45Z,1946,141490.22,4.63,2,1
d1985c35-b3cc-475c-8fc0-771c56ca52a3,2022-01-12T09:04:45Z,1964,124933.12,8.92,1,1
aa347560-a3ba-4f6b-b1a1-dcee854099c0,2022-11-20T09:04:45Z,1980,209258.58,8.55,5,3
29dbcb95-754f-4142-947f-9d2d32db6f3d,2023-01-20T09:04:45Z,1979,152017.49,8.41,1,4
95765373-eb57-4253-a9ef-f5e90cecba28,2021-11-21T09:04:45Z,1966,210976.97,7.93,6,2
95c1fbf8-c823-472e-a6a0-a0ee51a0532e,2023-09-25T09:04:45Z,1946,186523.36,6.94,3,4
885f824a-597c-49a0-85a2-81c99ccc1b63,2022-11-18T09:04:45Z,1982,210847.63,9.4,6,2
770fc344-855a-4c83-b249-361824aae450,2023-01-11T09:04:45Z,1964,226104.72,9.32,6,4
c5b4dc88-9356-49fe-9a6d-0428bc3e7cf7,2020-11-10T09:04:45Z,1949,189143.75,6.93,4,3
407ab555-95e0-4a49-bfe1-e3a8b8d4a31b,2024-01-07T09:04:45Z,1988,172536.69,8.91,4,1
8f2ead73-4296-4034-83ba-8bad692bbbda,2020-03-18T09:04:45Z,2010,206768.38,0.72,5,1
16dd563e-d5ba-45f9-b694-8e7352d7b8ae,2021-08-15T09:04:45Z,1978,158985.46,8.24,3,1
5ed9d7a8-e15e-4997-9fcd-cdcc44b722e3,2022-10-25T09:04:45Z,1979,185539.8,8.31,4,3
4f841356-128e-4844-b69a-2343cf909b35,2025-01-03T09:04:45Z,2005,161941.33,6.23,2,3
e91d9f72-fa0a-4eda-b5da-2805cf4b6a16,2024-12-20T09:04:45Z,1975,187305.55,1.54,3,4
03452f34-8aef-433e-9b77-60c1ca9dec80,2022-12-13T09:04:45Z,1964,207886.63,9.77,5,3
c716b454-345b-401f-b7b1-29a89f3469f1,2024-08-15T09:04:45Z,1955,149514.85,8.37,1,3
a8c3ada9-22dc-4b98-bbca-6a873ab1dd3c,2021-09-13T09:04:45Z,1997,149477.35,4.68,1,3
8b331e69-2b54-499e-80f5-f4d159cc9236,2023-03-08T09:04:45Z,1971,208970.09,8.1,6,2
b384f2a8-6c6e-4eba-83c5-8b9af08193ab,2023-01-31T09:04:45Z,1954,168630.81,8.0,4,1
2b050e6b-dba2-49c7-8953-0a550cf4c77d,2023-09-25T09:04:45Z,1985,157475.2,4.74,3,1
4f3e2fc8-3bf2-42e7-a6f3-4471d3974c75,2022-07-10T09:04:45Z,1945,191708.05,1.83,5,2
cebf8006-ca4e-4085-831d-272c66530f24,2020-12-05T09:04:45Z,1975,169890.62,10.0,2,4
c43a7c2e-956e-48b4-9970-1425637d2440,2024-05-20T09:04:45Z,2006,151348.42,0.99,1,2
6ad65d5c-5951-4eb0-ad6a-43431d706369,2024-12-28T09:04:45Z,2001,217253.32,9.87,6,3
9fea905f-22cf-4ed9-9959-6bbc9a7930cd,2025-02-02T09:04:45Z,1989,195664.66,5.16,5,2
6c25d58d-f725-4374-9c15-b1e74bfd9103,2020-10-20T09:04:45Z,1971,148784.62,7.26,1,3
ecaf0f12-b2e4-4b41-818c-9947bf02ea2b,2021-07-07T09:04:45Z,1982,154903.07,0.54,1,3
4c221454-7216-422b-91d9-59e17a95d5c9,2024-02-07T09:04:45Z,1984,182204.1,0.5,3,2
0842a16c-d866-4f03-8364-f1d1afa35ce6,2024-07-30T09:04:45Z,1988,150336.86,5.09,2,2
1da9f4a6-f8aa-4506-846e-c1bb50debde2,2020-04-17T09:04:45Z,1983,181144.09,2.19,3,4
e588e47b-82cc-49a6-92ed-a01f7740567b,2020-06-10T09:04:45Z,1963,208396.57,9.54,6,2
3b16b3f6-491f-4ada-84d5-0bd0943fb26b,2021-12-17T09:04:45Z,1948,179761.42,8.42,4,2
30819647-47ba-4403-a012-483273224bd1,2020-09-29T09:04:45Z,1979,194671.19,7.21,5,2
c96fdf39-d30e-4cde-a30d-a0e159a170a5,2020-06-01T09:04:45Z,1975,216102.33,7.86,6,3
dddec356-9290-41a3-b323-7759e85b14cd,2021-05-04T09:04:45Z,2006,148553.54,5.9,2,2
a62a808c-10e8-47cd-8512-5572ce5b636c,2023-05-21T09:04:45Z,1947,158642.38,7.71,3,1
66f5c857-9b77-46fa-aac6-3f4dfdb7f365,2024-02-24T09:04:45Z,1945,211328.31,2.63,5,4
f19381c7-e2e7-4210-9b4a-8641fe51920f,2022-05-30T09:04:45Z,1962,148757.88,3.76,1,3
b440d0ce-5616-40f6-a872-a5c2230d744d,2022-01-28T09:04:45Z,2001,166829.79,1.74,2,4
ca91a40e-4099-4c5e-90c9-e1ee4784c4a7,2023-10-07T09:04:45Z,1955,218570.4,6.63,6,3
feed7148-c366-497a-842f-aa2a55881536,2022-03-20T09:04:45Z,1992,172318.54,9.26,2,4
81372199-a015-4ec7-b6b9-939fe966a65c,2024-05-18T09:04:45Z,1986,188111.36,7.3,4,3
98b6f4c9-ad56-4cc8-9d09-f22b470ce9a2,2021-02-19T09:04:45Z,2015,202540.9,3.71,6,1
dd14bc54-fce9-4b28-be63-7a0b2a7bcdc4,2023-06-09T09:04:45Z,2010,145225.01,4.08,2,2
9b311e06-6ba3-4dca-b1d2-d0cdc6f7d1ca,2022-02-06T09:04:45Z,1969,137124.89,1.69,2,1
2be630d4-7fe3-4200-80c6-036cc83fa0ed,2024-01-29T09:04:45Z,1987,169335.45,9.11,4,1
4dbb9950-ffe3-4977-a059-838cdffc7882,2020-05-22T09:04:45Z,1950,178830.21,1.99,4,2
e2cde138-95a9-4860-8fd8-55b6fb66d9af,2021-07-14T09:04:45Z,1987,232582.46,4.68,6,4
8c3519ed-437b-428e-94d4-d4779d082525,2020-06-13T09:04:45Z,1990,187101.92,2.13,4,3
986276ac-f9bc-413f-87b5-408723c1ec55,2021-04-06T09:04:45Z,1995,209406.08,1.33,5,3
276657a8-4eb3-4ed6-938e-3935bef71091,2023-10-06T09:04:45Z,1957,179180.53,7.59,3,3
048abfc8-99b5-41a8-a661-992bca2bfc29,2024-09-09T09:04:45Z,1987,209967.96,4.58,6,2
0b0bb1d8-d190-48d4-87e8-6a1db60294a3,2020-12-25T09:04:45Z,1988,190947.84,8.84,5,2
45390ad8-6b5f-4590-a9b2-400e2d73c0cb,2020-12-07T09:04:45Z,1975,232942.72,0.59,6,2
300f548a-6b05-4b9d-bc12-0b62bc0a1a4d,2022-02-20T09:04:45Z,1998,203229.08,4.67,4,4
5bbd152a-416b-403e-ac31-d5d3c58496d7,2020-10-23T09:04:45Z,1992,199723.41,7.35,5,2
df288078-11f6-4a65-805f-dc5348be1788,2024-12-03T09:04:45Z,1959,137059.72,3.23,1,2
881cc092-c7e3-4053-b5fb-7b28b87cf5df,2025-01-05T09:04:45Z,1988,153869.11,7.94,2,2
b76bbe74-60cd-4820-b806-4f127c415c17,2024-01-19T09:04:45Z,1987,184526.19,7.98,3,4
857b5160-e51c-471d-9d0c-e9863a5f85ff,2020-05-20T09:04:45Z,1987,201851.86,5.51,6,1
a775ba09-cbdf-4658-bf98-83198db70a15,2023-03-25T09:04:45Z,2014,147240.6,2.96,1,3
ea7a78bd-e27f-4add-9478-ff231b9c711d,2021-04-17T09:04:45Z,2002,157358.49,9.74,1,4
3034849e-6251-4e6a-b22d-8288b866a8bf,2023-12-27T09:04:45Z,2002,133912.38,4.55,1,2
9ba5199d-2dad-438b-882d-986731402e02,2022-12-23T09:04:45Z,1997,212254.2,4.17,5,4
59886bde-6ba2-4e7c-950a-affd3a8e7d42,2024-12-24T09:04:45Z,1975,199647.51,9.03,6,1
c5acf859-b388-44eb-8822-5cbf28b20d17,2020-05-09T09:04:45Z,1961,218095.92,8.27,5,4
dbf63b6c-d5e8-47b5-8a62-82b44203e8b5,2021-03-27T09:04:45Z,1975,193972.29,7.49,4,3
f77abc2e-5f67-4e62-a5f5-0324433831ff,2020-08-12T09:04:45Z,1982,173778.81,7.85,2,4
f7bbc7a8-6e70-46f2-abaf-d7d2032748a6,2022-08-03T09:04:45Z,1967,148423.51,4.47,2,2
3a1876e8-d528-4b61-bf40-5b8bb14e19d7,2021-03-08T09:04:45Z,2006,169627.86,7.55,4,1
a1efb2ec-efb8-4035-a9ae-736aa0f57a1e,2022-07-26T09:04:45Z,2006,197253.52,9.24,4,4
d87f1cac-9651-4bd9-8546-30fc594f7109,2021-09-02T09:04:45Z,1971,131006.49,7.42,1,2
4d817c66-4d87-499f-85b0-385be49b175d,2021-06-08T09:04:45Z,2004,173547.05,3.21,3,3
e64f52a2-3d68-4bfa-b234-680ef8cb29df,2023-04-30T09:04:45Z,1968,196111.18,9.34,5,2
6ffa4c40-0373-4853-818f-5bd29c8c0fbe,2025-03-01T09:04:45Z,2010,173740.95,1.85,2,4
7905988d-86ed-4d35-a427-01995d6d5c12,2024-05-02T09:04:45Z,1981,201672.86,4.8,6,1
879c9ca2-377c-494c-8a87-a79cceebab02,2021-11-14T09:04:45Z,1987,186768.39,9.06,4,3
210f51fa-b7eb-467b-b08f-98c6f6c472de,2023-07-17T09:04:45Z,1950,214305.57,2.89,6,2
ff4d864e-bbd3-4d4a-aced-8f8b51c4f1bf,2022-02-04T09:04:45Z,1989,182531.25,3.8,5,1
1169fe87-7ad5-4444-88ad-1ae607286d3a,2022-09-06T09:04:45Z,1991,123296.07,1.24,1,1
f33af1dc-9dc3-493c-8258-9fe362660321,2022-03-31T09:04:45Z,1980,189215.5,8.62,4,3
ae99a4f8-0e9a-462a-bc73-6a4b6746d7c4,2024-07-11T09:04:45Z,1991,214111.71,5.91,6,2
92782c53-4fbc-458c-aced-80cf753bd681,2024-11-09T09:04:45Z,1968,193231.19,3.37,5,2
ec2e073a-01d9-4474-8312-d4da54db3976,2022-11-16T09:04:45Z,1959,180635.44,7.82,5,1
e957297f-820a-4a01-a114-354765352e42,2021-11-02T09:04:45Z,1981,174013.33,7.82,2,4
f5beabee-af25-43f2-9c33-95fa1a080b4a,2020-03-16T09:04:45Z,2011,168241.2,1.32,4,1
81966bf8-2f07-41fe-9e8a-69c11722f552,2020-06-28T09:04:45Z,1978,209897.16,6.72,5,3
db53a2c0-9b92-44b3-88d2-278cda060efc,2020-04-11T09:04:45Z,2006,181266.77,1.8,4,2
8ad0aee9-7ed8-4633-a0b3-5d760c7bf925,2023-02-01T09:04:45Z,1958,203842.27,8.6,4,4
19c782da-f347-4abf-97a9-fa84e8e9d87d,2023-02-18T09:04:45Z,1957,177710.75,7.67,4,2
6bd9177a-c60e-4658-8eff-cc4ec0169cfb,2024-05-31T09:04:45Z,1987,171997.65,2.79,2,4
b3eb6183-0cc2-46a8-b80e-de8502007303,2023-07-24T09:04:45Z,1947,168146.89,0.77,2,2
a2684a33-ccde-49a1-9f6b-fda8da96c021,2021-07-28T09:04:45Z,1955,139610.62,5.88,1,2
c20fb8db-dffd-44d1-a009-aa4ef62964f8,2020-12-12T09:04:45Z,2009,184291.47,0.84,2,4
44dc30a2-e9cd-4c83-a967-70d7624daa24,2021-02-15T09:04:45Z,2004,164984.85,2.85,2,3
a15ef238-7395-42a2-8364-a5a21ff5fc90,2020-07-06T09:04:45Z,1950,158470.45,7.85,2,3
73886059-8d83-44f8-9e5c-6cda6a4b818c,2023-10-15T09:04:45Z,1980,177769.92,3.7,4,2
9fd9616c-8525-47bd-922c-f589a61a40cd,2024-05-14T09:04:45Z,1963,199518.36,0.13,4,2
a29c910f-6e6c-415b-b075-e58dde7ec1dc,2023-04-26T09:04:45Z,2007,152634.31,8.05,3,1
72b2b091-3837-4805-a64f-cdff5026305f,2022-03-29T09:04:45Z,1970,182748.84,2.0,3,4
32378437-171b-4dfc-b439-7b3981991fb3,2024-11-29T09:04:45Z,1965,210308.24,3.01,6,2
0ac7121f-924e-4c4d-9989-11a83b225ccd,2022-02-03T09:04:45Z,2003,216314.89,8.76,6,3
164bdcd9-4ed4-414d-b29b-433bda36a8c3,2024-09-01T09:04:45Z,2002,202518.53,3.74,4,4
42140f2c-1f3d-45c1-a991-ab996bf17d10,2020-11-28T09:04:45Z,2015,163113.58,5.46,2,3
d133b339-5327-49d8-b570-0235aba92e25,2021-08-12T09:04:45Z,1967,145324.81,3.53,1,3
