CustomerID,Age,Gender,EducationLevel,Income,LoanApproved
CUST00989,55,Male,High School,131851.32,False
CUST00990,50,Male,Bachelor's Degree,93174.12,False
CUST00991,77,Male,Bachelor's Degree,83599.7,True
CUST00992,73,Female,High School,48358.73,True
CUST00993,18,Male,Associate Degree,98883.4,False
CUST00994,68,Unspecified,PhD,100730.71,False
CUST00995,49,Male,Master's Degree,54701.25,False
CUST00996,29,Unspecified,High School,120113.23,False
CUST00997,58,Unspecified,Associate Degree,96114.37,False
CUST00998,53,Female,Master's Degree,143719.24,False
CUST00999,61,Female,Master's Degree,118315.39,False
CUST01000,74,Male,High School,101512.03,True
CUST01001,72,Unspecified,Master's Degree,120483.95,False
CUST01002,73,Male,High School,99561.07,True
CUST01003,69,Male,PhD,87916.29,True
CUST01004,70,Unspecified,Associate Degree,27278.73,True
CUST01005,76,Male,High School,75374.26,True
CUST01006,30,Male,PhD,117305.07,True
CUST01007,67,Unspecified,PhD,93342.33,False
CUST01008,72,Female,PhD,106641.42,False
CUST01009,48,Female,Bachelor's Degree,42607.31,False
CUST01010,32,Unspecified,Associate Degree,77440.2,True
CUST01011,26,Unspecified,PhD,69189.53,False
CUST01012,64,Male,High School,114646.93,False
CUST01013,24,Unspecified,Bachelor's Degree,122364.76,True
CUST01014,65,Female,Bachelor's Degree,43317.88,False
CUST01015,75,Unspecified,Associate Degree,53984.26,False
CUST01016,21,Male,High School,72579.4,True
CUST01017,55,Unspecified,Bachelor's Degree,38492.38,True
CUST01018,38,Male,Master's Degree,86222.15,True
CUST01019,41,Unspecified,Master's Degree,135255.13,True
CUST01020,60,Male,Associate Degree,62602.25,False
CUST01021,60,Male,Bachelor's Degree,105022.02,False
CUST01022,62,Female,Associate Degree,22504.38,True
CUST01023,26,Male,Bachelor's Degree,110970.07,False
CUST01024,72,Male,High School,67816.84,False
CUST01025,74,Unspecified,High School,67524.86,True
CUST01026,22,Unspecified,High School,107954.49,True
CUST01027,79,Unspecified,Associate Degree,96293.72,False
CUST01028,67,Male,High School,74766.89,True
CUST01029,77,Unspecified,High School,48164.2,False
CUST01030,69,Male,PhD,69319.2,True
CUST01031,59,Male,Bachelor's Degree,118038.44,True
CUST01032,74,Female,Associate Degree,54602.29,False
CUST01033,51,Unspecified,Bachelor's Degree,112093.66,True
CUST01034,62,Unspecified,PhD,94868.55,False
CUST01035,23,Unspecified,High School,66027.2,True
CUST01036,36,Male,High School,123014.93,True
CUST01037,27,Unspecified,Bachelor's Degree,64733.38,False
CUST01038,21,Unspecified,PhD,85907.67,True
CUST01039,68,Male,Master's Degree,58882.76,True
CUST01040,77,Male,Master's Degree,130829.82,True
CUST01041,78,Male,Bachelor's Degree,38603.06,False
CUST01042,33,Female,Associate Degree,50985.85,True
CUST01043,46,Female,Master's Degree,65926.54,True
CUST01044,52,Female,High School,132673.19,False
CUST01045,64,Unspecified,PhD,115931.46,False
CUST01046,74,Unspecified,High School,31320.55,True
CUST01047,49,Female,PhD,146643.86,True
CUST01048,76,Male,PhD,45923.26,True
CUST01049,70,Male,Bachelor's Degree,20398.51,False
CUST01050,71,Male,PhD,50746.85,True
CUST01051,38,Male,Associate Degree,38826.22,True
CUST01052,25,Unspecified,Bachelor's Degree,98724.65,False
CUST01053,32,Male,High School,139848.85,False
CUST01054,53,Male,Master's Degree,20712.66,False
CUST01055,48,Female,Master's Degree,50178.04,False
CUST01056,24,Male,High School,61371.2,True
CUST01057,65,Male,Associate Degree,43954.66,False
CUST01058,18,Female,Bachelor's Degree,99946.88,True
CUST01059,66,Unspecified,Bachelor's Degree,37731.72,True
CUST01060,32,Female,PhD,53032.93,True
CUST01061,44,Male,Master's Degree,35692.8,False
CUST01062,37,Female,High School,72506.61,False
CUST01063,70,Female,Bachelor's Degree,126820.34,True
CUST01064,68,Unspecified,Associate Degree,55351.32,False
CUST01065,29,Female,High School,131666.65,False
CUST01066,63,Unspecified,PhD,92660.67,True
CUST01067,41,Male,Bachelor's Degree,37572.45,True
CUST01068,42,Male,PhD,92723.72,False
CUST01069,80,Male,Master's Degree,86398.95,True
CUST01070,43,Male,High School,50286.85,True
CUST01071,48,Male,Associate Degree,63371.85,False
CUST01072,65,Male,High School,51736.53,False
CUST01073,56,Unspecified,Bachelor's Degree,20210.01,False
CUST01074,69,Male,Master's Degree,98880.36,True
CUST01075,64,Male,High School,52898.28,False
CUST01076,36,Female,Associate Degree,38802.78,False
CUST01077,22,Male,Master's Degree,53585.25,False
CUST01078,46,Unspecified,Associate Degree,66070.07,False
CUST01079,51,Male,High School,59649.65,True
CUST01080,58,Female,Master's Degree,66224.53,False
CUST01081,23,Male,PhD,134838.94,False
CUST01082,79,Male,High School,25765.77,False
CUST01083,76,Male,Bachelor's Degree,130790.39,True
CUST01084,63,Male,PhD,89067.57,True
CUST01085,65,Unspecified,Bachelor's Degree,39524.78,False
CUST01086,78,Male,Associate Degree,70311.0,True
CUST01087,34,Male,Bachelor's Degree,3481.13,True
CUST01088,40,Female,Bachelor's Degree,30495.21,False
CUST01089,55,Male,High School,77148.66,True
CUST01090,77,Female,PhD,149950.34,False
CUST01091,22,Unspecified,Bachelor's Degree,21831.39,False
CUST01092,72,Female,Bachelor's Degree,94579.3,True
CUST01093,29,Female,Bachelor's Degree,133488.59,False
CUST01094,25,Male,High School,87281.59,True
CUST01095,74,Unspecified,PhD,59912.6,True
CUST01096,40,Female,Associate Degree,126133.6,False
CUST01097,20,Male,Bachelor's Degree,77937.13,False
CUST01098,31,Female,Associate Degree,131018.07,False
CUST01099,35,Male,Master's Degree,36180.83,False
CUST01100,28,Unspecified,PhD,77665.87,True
CUST01101,20,Unspecified,Bachelor's Degree,90780.44,True
CUST01102,50,Female,High School,91938.88,True
CUST01103,40,Female,Associate Degree,68658.83,True
CUST01104,36,Unspecified,PhD,52066.78,True
CUST01105,37,Male,High School,103871.15,True
CUST01106,37,Male,PhD,142313.65,True
CUST01107,44,Female,PhD,119518.27,False
CUST01108,37,Female,Associate Degree,34800.28,False
CUST01109,22,Unspecified,Master's Degree,50316.5,False
CUST01110,18,Female,High School,52738.48,True
CUST01111,31,Female,High School,34014.07,True
CUST01112,71,Female,Bachelor's Degree,62488.86,True
CUST01113,78,Female,High School,121733.39,False
CUST01114,37,Male,High School,142178.03,False
CUST01115,70,Unspecified,PhD,42878.1,False
CUST01116,68,Male,PhD,132177.74,True
CUST01117,78,Female,Master's Degree,110052.5,True
CUST01118,24,Unspecified,Master's Degree,74735.0,True
CUST01119,47,Female,Associate Degree,131739.45,False
CUST01120,52,Unspecified,Associate Degree,125462.39,True
CUST01121,37,Female,Associate Degree,145703.87,False
CUST01122,71,Male,Associate Degree,64779.06,True
CUST01123,56,Female,Master's Degree,27152.58,True
CUST01124,73,Female,Master's Degree,39996.78,False
CUST01125,76,Unspecified,High School,26555.45,True
CUST01126,75,Male,Bachelor's Degree,20004.73,True
CUST01127,49,Female,Bachelor's Degree,75133.85,False
CUST01128,49,Unspecified,Master's Degree,81737.4,True
CUST01129,60,Unspecified,Master's Degree,140453.18,False
CUST01130,75,Male,PhD,132440.94,True
CUST01131,26,Male,PhD,50130.49,True
CUST01132,23,Unspecified,Bachelor's Degree,101298.38,False
CUST01133,35,Unspecified,PhD,53221.02,True
CUST01134,62,Female,Bachelor's Degree,92981.44,True
CUST01135,18,Unspecified,Bachelor's Degree,26677.36,True
CUST01136,63,Female,Bachelor's Degree,73508.71,True
CUST01137,37,Male,Associate Degree,66826.57,True
CUST01138,51,Unspecified,Associate Degree,115007.18,False
CUST01139,23,Unspecified,Bachelor's Degree,47625.85,True
CUST01140,73,Unspecified,Master's Degree,94460.8,False
CUST01141,40,Unspecified,Bachelor's Degree,99305.98,True
CUST01142,20,Female,High School,43619.03,False
CUST01143,67,Unspecified,Bachelor's Degree,127447.55,False
CUST01144,78,Female,Bachelor's Degree,112011.03,True
CUST01145,76,Unspecified,Master's Degree,24073.81,False
CUST01146,77,Female,High School,96697.63,False
CUST01147,67,Unspecified,Master's Degree,65069.44,False
CUST01148,65,Male,Associate Degree,128568.69,True
CUST01149,34,Female,Master's Degree,131544.72,True
CUST01150,42,Male,Associate Degree,74548.96,True
CUST01151,43,Female,High School,106414.11,True
CUST01152,28,Female,Associate Degree,147658.16,False
CUST01153,29,Male,Bachelor's Degree,119852.01,True
CUST01154,32,Female,High School,141151.59,True
CUST01155,23,Female,Associate Degree,115816.47,True
CUST01156,41,Female,Associate Degree,125122.19,True
CUST01157,25,Unspecified,Master's Degree,47815.15,True
CUST01158,34,Male,PhD,71185.63,True
CUST01159,59,Female,Associate Degree,71871.74,False
CUST01160,37,Male,Bachelor's Degree,65229.26,False
CUST01161,44,Male,Master's Degree,112269.31,False
CUST01162,64,Male,Master's Degree,22404.23,False
CUST01163,78,Female,PhD,35160.42,True
CUST01164,28,Female,PhD,107578.18,False
CUST01165,59,Male,Bachelor's Degree,20771.62,False
CUST01166,47,Male,Master's Degree,64207.74,False
CUST01167,22,Male,High School,54041.0,False
CUST01168,57,Female,PhD,117959.79,False
CUST01169,42,Unspecified,Associate Degree,53315.89,False
CUST01170,23,Male,Associate Degree,100441.31,True
CUST01171,34,Female,High School,48977.44,True
CUST01172,64,Unspecified,Master's Degree,66825.06,True
CUST01173,21,Female,PhD,46303.96,False
CUST01174,70,Unspecified,Associate Degree,115939.04,False
CUST01175,30,Male,PhD,61123.37,False
CUST01176,66,Female,Master's Degree,45351.58,True
CUST01177,24,Female,PhD,80490.05,True
CUST01178,46,Male,High School,44512.51,True
CUST01179,58,Female,PhD,36561.37,False
CUST01180,36,Male,Master's Degree,58828.06,True
CUST01181,79,Unspecified,PhD,110217.43,False
CUST01182,57,Male,High School,70445.68,True
CUST01183,53,Male,Bachelor's Degree,134351.04,False
CUST01184,48,Male,High School,90815.45,False
CUST01185,33,Male,PhD,134526.47,True
CUST01186,68,Female,Bachelor's Degree,89584.63,True
CUST01187,75,Female,Associate Degree,145108.58,True
CUST01188,30,Female,Master's Degree,78914.34,True
CUST01189,32,Female,Bachelor's Degree,32381.91,False
CUST01190,54,Female,Master's Degree,52660.65,True
CUST01191,58,Unspecified,Associate Degree,73071.21,True
CUST01192,39,Unspecified,Associate Degree,89489.63,True
CUST01193,51,Female,Associate Degree,59954.71,True
CUST01194,65,Female,High School,104493.58,False
CUST01195,31,Male,Associate Degree,58269.71,True
CUST01196,79,Female,Master's Degree,68753.88,True
CUST01197,20,Female,Associate Degree,26513.55,False
CUST01198,52,Male,PhD,87977.13,True
CUST01199,31,Male,Master's Degree,25587.59,False
CUST01200,74,Unspecified,Bachelor's Degree,148382.85,True
CUST01201,74,Male,Bachelor's Degree,139975.35,True
CUST01202,64,Unspecified,Associate Degree,35484.52,False
CUST01203,45,Male,Associate Degree,133234.55,False
CUST01204,24,Unspecified,PhD,141697.11,False
CUST01205,64,Male,Bachelor's Degree,59479.15,False
CUST01206,74,Male,PhD,121045.79,False
CUST01207,72,Female,Bachelor's Degree,63369.64,False
CUST01208,30,Female,Master's Degree,29815.65,True
CUST01209,43,Male,PhD,88229.23,True
CUST01210,37,Unspecified,Master's Degree,48104.77,True
CUST01211,38,Female,High School,84774.9,False
CUST01212,28,Unspecified,Associate Degree,57823.69,True
CUST01213,55,Female,High School,135170.55,False
CUST01214,72,Unspecified,PhD,68901.36,True
CUST01215,57,Female,High School,144978.92,True
CUST01216,73,Female,High School,141545.61,False
CUST01217,66,Unspecified,Bachelor's Degree,47588.25,False
CUST01218,30,Unspecified,PhD,94082.46,False
CUST01219,21,Female,PhD,28612.85,False
CUST01220,43,Female,Master's Degree,103770.87,True
CUST01221,69,Male,Associate Degree,113518.98,True
CUST01222,33,Male,Bachelor's Degree,104028.22,False
CUST01223,31,Male,Master's Degree,143580.82,True
CUST01224,75,Female,Master's Degree,146509.16,False
CUST01225,48,Male,Associate Degree,102892.97,False
CUST01226,22,Male,Master's Degree,117524.75,False
CUST01227,49,Female,Master's Degree,51968.41,False
CUST01228,18,Female,Master's Degree,136536.27,False
CUST01229,27,Unspecified,PhD,139785.11,False
CUST01230,20,Female,High School,85452.86,True
CUST01231,23,Male,PhD,111338.07,False
CUST01232,64,Female,Master's Degree,40153.28,True
CUST01233,53,Unspecified,Associate Degree,105879.94,True
CUST01234,39,Female,Associate Degree,115957.62,True
CUST01235,62,Unspecified,PhD,140434.81,False
CUST01236,21,Male,Associate Degree,75943.09,True
CUST01237,59,Female,PhD,97021.27,False
CUST01238,42,Female,Bachelor's Degree,40619.7,True
CUST01239,39,Unspecified,High School,67652.0,False
CUST01240,29,Unspecified,High School,58860.55,False
CUST01241,54,Unspecified,Bachelor's Degree,89046.44,False
CUST01242,25,Unspecified,Master's Degree,105070.87,False
CUST01243,47,Female,Bachelor's Degree,96026.16,False
CUST01244,25,Male,Bachelor's Degree,70697.44,True
CUST01245,53,Male,High School,147305.41,False
CUST01246,53,Female,Bachelor's Degree,70309.88,True
CUST01247,78,Male,PhD,74381.33,False
CUST01248,74,Female,Associate Degree,80377.59,False
CUST01249,78,Female,Master's Degree,101750.53,True
CUST01250,66,Female,Bachelor's Degree,50083.98,True
CUST01251,40,Unspecified,High School,21756.93,True
CUST01252,48,Unspecified,Master's Degree,31288.67,False
CUST01253,62,Male,PhD,67297.61,False
CUST01254,18,Male,Master's Degree,146318.08,True
CUST01255,35,Male,Bachelor's Degree,24936.04,False
CUST01256,54,Female,Associate Degree,50609.4,False
CUST01257,55,Unspecified,High School,127384.4,False
CUST01258,20,Unspecified,High School,63848.03,True
CUST01259,20,Unspecified,Associate Degree,76596.16,False
CUST01260,77,Female,High School,88274.1,True
CUST01261,69,Male,Master's Degree,40108.69,False
CUST01262,37,Unspecified,PhD,55440.21,False
CUST01263,19,Female,High School,39760.67,True
CUST01264,73,Male,Bachelor's Degree,139386.41,True
CUST01265,62,Female,High School,80563.2,True
CUST01266,35,Male,Associate Degree,112376.43,False
CUST01267,40,Male,Associate Degree,82540.12,False
CUST01268,49,Unspecified,High School,146522.1,False
CUST01269,45,Female,Associate Degree,64804.24,False
CUST01270,71,Female,Associate Degree,94705.63,False
CUST01271,29,Male,Associate Degree,48991.21,True
CUST01272,71,Female,Associate Degree,40904.3,True
CUST01273,26,Unspecified,High School,52155.16,True
CUST01274,57,Unspecified,Master's Degree,69469.48,True
CUST01275,68,Female,Master's Degree,89760.71,True
CUST01276,80,Male,Associate Degree,78826.77,True
CUST01277,79,Unspecified,Master's Degree,31968.04,True
CUST01278,44,Unspecified,Associate Degree,86857.25,True
CUST01279,19,Unspecified,Master's Degree,46080.61,True
CUST01280,30,Male,Bachelor's Degree,47512.32,False
CUST01281,48,Male,Master's Degree,39181.59,True
CUST01282,20,Female,Associate Degree,133362.46,False
CUST01283,18,Male,High School,28651.3,False
CUST01284,18,Male,PhD,141923.86,True
CUST01285,56,Female,Bachelor's Degree,74766.96,True
CUST01286,40,Female,High School,38161.73,True
CUST01287,54,Male,Associate Degree,23771.82,False
CUST01288,75,Female,Master's Degree,125266.21,True
CUST01289,35,Unspecified,High School,77444.8,True
CUST01290,72,Unspecified,Associate Degree,107767.17,True
CUST01291,50,Female,Bachelor's Degree,137099.38,True
CUST01292,64,Unspecified,Master's Degree,77703.27,False
CUST01293,40,Male,Master's Degree,124060.51,True
CUST01294,50,Female,High School,102499.66,False
CUST01295,31,Female,Associate Degree,92518.95,True
CUST01296,77,Female,Master's Degree,131530.89,True
CUST01297,72,Male,PhD,48487.3,False
CUST01298,27,Female,Bachelor's Degree,20143.69,True
CUST01299,48,Male,Master's Degree,92768.25,True
CUST01300,32,Female,Master's Degree,113002.41,True
CUST01301,27,Female,High School,74888.11,True
CUST01302,18,Male,Master's Degree,46793.01,True
CUST01303,23,Unspecified,Bachelor's Degree,137897.28,True
CUST01304,54,Unspecified,Master's Degree,139581.25,False
CUST01305,61,Female,PhD,31309.37,False
CUST01306,51,Male,High School,144608.64,True
CUST01307,30,Female,Bachelor's Degree,51719.13,False
CUST01308,67,Male,PhD,27188.55,False
CUST01309,39,Female,High School,65772.49,True
CUST01310,57,Male,PhD,29925.71,False
CUST01311,78,Female,Bachelor's Degree,91101.0,False
CUST01312,18,Male,Master's Degree,66633.01,True
CUST01313,62,Male,Associate Degree,86672.41,False
CUST01314,29,Unspecified,PhD,39745.76,True
CUST01315,44,Male,Master's Degree,137885.04,True
CUST01316,,Female,Master's Degree,83733.41,False
CUST01317,35,Female,High School,30801.84,False
CUST01318,80,Male,Bachelor's Degree,93400.33,False
CUST01319,32,Male,Bachelor's Degree,58357.68,False
CUST01320,68,Unspecified,PhD,102944.01,False
CUST01321,18,Unspecified,Bachelor's Degree,118228.9,True
CUST01322,27,Male,Master's Degree,64249.6,True
CUST01323,51,Male,Associate Degree,50030.84,False
CUST01324,50,Female,Bachelor's Degree,141782.42,False
CUST01325,56,Male,High School,58743.21,False
CUST01326,27,Unspecified,PhD,44731.93,False
CUST01327,35,Unspecified,High School,39953.96,False
CUST01328,77,Female,High School,55030.74,True
CUST01329,26,Male,Master's Degree,76210.65,False
CUST01330,66,Male,Associate Degree,62034.97,False
CUST01331,49,Female,Bachelor's Degree,83983.39,False
CUST01332,44,Unspecified,Master's Degree,131160.79,True
CUST01333,77,Unspecified,PhD,56570.93,True
CUST01334,19,Unspecified,Associate Degree,95906.61,False
CUST01335,38,Unspecified,Associate Degree,117595.48,False
CUST01336,31,Unspecified,High School,109436.36,True
CUST01337,39,Female,PhD,86307.22,True
CUST01338,18,Female,PhD,125230.56,True
CUST01339,44,Unspecified,High School,96740.97,True
CUST01340,39,Unspecified,Master's Degree,29896.63,False
CUST01341,23,Male,High School,104050.15,False
CUST01342,61,Female,PhD,60645.17,True
CUST01343,78,Unspecified,Bachelor's Degree,104765.08,False
CUST01344,43,Female,Bachelor's Degree,139180.14,False
CUST01345,78,Female,High School,49387.16,False
CUST01346,23,Female,Associate Degree,96257.84,False
CUST01347,19,Male,Associate Degree,132233.64,False
CUST01348,33,Male,Master's Degree,78071.72,False
CUST01349,52,Female,Bachelor's Degree,101228.35,True
CUST01350,67,Female,High School,75196.21,True
CUST01351,38,Female,PhD,111275.07,True
CUST01352,61,Unspecified,Associate Degree,65940.69,False
CUST01353,35,Female,Bachelor's Degree,26862.94,False
CUST01354,58,Male,PhD,93801.95,True
CUST01355,78,Female,PhD,88170.71,True
CUST01356,46,Female,Master's Degree,43710.61,False
CUST01357,54,Female,Associate Degree,42674.1,True
CUST01358,47,Male,High School,26708.52,False
CUST01359,34,Unspecified,Master's Degree,91844.91,False
CUST01360,71,Male,Master's Degree,76492.35,False
CUST01361,18,Female,Bachelor's Degree,24652.18,False
CUST01362,75,Unspecified,High School,34771.78,False
CUST01363,28,Male,Bachelor's Degree,72596.28,True
CUST01364,48,Female,Bachelor's Degree,74777.72,True
CUST01365,53,Unspecified,Bachelor's Degree,99891.0,True
CUST01366,50,Female,PhD,79336.14,True
CUST01367,64,Female,High School,73573.26,True
CUST01368,31,Male,Bachelor's Degree,74222.73,True
CUST01369,26,Unspecified,Bachelor's Degree,56997.75,True
CUST01370,26,Unspecified,Associate Degree,64649.76,True
CUST01371,45,Unspecified,PhD,107146.4,True
CUST01372,24,Male,High School,42287.28,False
CUST01373,40,Male,Bachelor's Degree,141582.91,True
CUST01374,44,Male,PhD,95411.08,True
CUST01375,80,Female,Bachelor's Degree,120425.47,True
CUST01376,37,Unspecified,PhD,58426.96,True
CUST01377,74,Female,PhD,42160.36,True
CUST01378,69,Unspecified,Bachelor's Degree,77846.5,True
CUST01379,53,Male,Associate Degree,86751.76,False
CUST01380,76,Female,Associate Degree,133191.34,False
CUST01381,25,Female,Bachelor's Degree,48559.06,False
CUST01382,50,Male,PhD,34763.09,True
CUST01383,37,Male,Bachelor's Degree,37374.37,True
CUST01384,64,Female,Bachelor's Degree,132483.29,True
CUST01385,40,Unspecified,PhD,146786.08,False
CUST01386,43,Male,Master's Degree,142056.07,True
CUST01387,60,Unspecified,Master's Degree,134804.46,False
CUST01388,55,Unspecified,PhD,53107.6,False
CUST01389,32,Male,PhD,74672.94,False
CUST01390,80,Male,PhD,43696.37,False
CUST01391,45,Female,PhD,102076.26,True
CUST01392,69,Male,PhD,56869.74,False
CUST01393,65,Male,Bachelor's Degree,25026.97,False
CUST01394,65,Female,Master's Degree,52916.21,False
CUST01395,55,Male,PhD,40302.1,True
CUST01396,62,Female,Master's Degree,123722.19,False
CUST01397,41,Unspecified,Bachelor's Degree,86904.03,False
CUST01398,43,Male,Master's Degree,116695.03,False
CUST01399,57,Male,Bachelor's Degree,21962.41,True
CUST01400,54,Female,Associate Degree,43843.98,False
CUST01401,54,Female,PhD,102102.32,False
CUST01402,59,Female,Master's Degree,47441.61,False
CUST01403,28,Unspecified,Master's Degree,128315.55,True
CUST01404,65,Male,High School,120601.66,True
CUST01405,61,Unspecified,Bachelor's Degree,141939.69,False
CUST01406,20,Unspecified,PhD,22451.83,True
CUST01407,56,Unspecified,High School,21833.53,False
CUST01408,50,Female,High School,124503.91,True
CUST01409,68,Male,Bachelor's Degree,30259.57,True
CUST01410,73,Male,PhD,146118.03,False
CUST01411,19,Unspecified,Associate Degree,57047.35,True
CUST01412,54,Male,Bachelor's Degree,89604.15,False
CUST01413,24,Male,PhD,58293.15,False
CUST01414,69,Male,Master's Degree,83367.02,True
CUST01415,20,Unspecified,Bachelor's Degree,52748.99,False
CUST01416,67,Male,High School,57038.29,True
CUST01417,31,Unspecified,High School,88954.69,False
CUST01418,52,Female,Associate Degree,52313.96,False
CUST01419,53,Male,Master's Degree,83180.78,False
CUST01420,28,Unspecified,Master's Degree,43141.98,True
CUST01421,45,Male,High School,24959.87,True
CUST01422,48,Female,High School,54128.55,True
CUST01423,48,Unspecified,Bachelor's Degree,76905.43,False
CUST01424,64,Male,Associate Degree,39278.1,True
CUST01425,58,Male,Bachelor's Degree,132373.41,True
CUST01426,40,Unspecified,High School,108796.71,True
CUST01427,72,Female,Bachelor's Degree,76825.78,False
CUST01428,68,Female,Master's Degree,35022.3,True
CUST01429,53,Female,High School,35594.97,True
CUST01430,45,Male,Master's Degree,133775.47,True
CUST01431,53,Unspecified,Associate Degree,144991.17,True
CUST01432,46,Female,Bachelor's Degree,21158.65,False
CUST01433,36,Unspecified,Associate Degree,69260.17,False
CUST01434,50,Unspecified,PhD,92354.63,True
CUST01435,20,Male,Bachelor's Degree,72112.93,True
CUST01436,51,Female,Bachelor's Degree,141276.41,True
CUST01437,49,Female,Bachelor's Degree,107239.24,True
CUST01438,29,Male,PhD,72501.36,False
CUST01439,79,Female,PhD,46431.98,False
CUST01440,19,Female,Master's Degree,89523.84,False
CUST01441,68,Male,High School,30842.3,False
CUST01442,72,Unspecified,Associate Degree,42841.9,True
CUST01443,20,Male,Master's Degree,94922.7,False
CUST01444,48,Unspecified,Bachelor's Degree,41813.59,False
CUST01445,65,Unspecified,Master's Degree,53678.12,True
CUST01446,48,Male,Bachelor's Degree,22377.76,False
CUST01447,25,Female,Master's Degree,87314.66,False
CUST01448,69,Unspecified,Bachelor's Degree,73994.72,True
CUST01449,28,Male,High School,40659.53,False
CUST01450,35,Unspecified,Associate Degree,146642.87,False
CUST01451,77,Female,High School,80477.77,False
CUST01452,21,Unspecified,Master's Degree,64322.82,True
CUST01453,22,Male,Bachelor's Degree,48540.37,True
CUST01454,37,Male,Associate Degree,55472.89,False
CUST01455,27,Unspecified,PhD,128734.48,False
CUST01456,48,Unspecified,Bachelor's Degree,138359.82,True
CUST01457,76,Male,PhD,39536.71,False
CUST01458,33,Male,Associate Degree,28875.6,False
CUST01459,68,Male,Associate Degree,52980.62,True
CUST01460,48,Unspecified,Bachelor's Degree,108814.58,False
CUST01461,64,Unspecified,Master's Degree,121270.56,False
CUST01462,72,Male,Master's Degree,74665.67,True
CUST01463,34,Female,PhD,142230.1,True
CUST01464,43,Unspecified,Master's Degree,70316.06,True
CUST01465,73,Male,Master's Degree,68759.73,False
CUST01466,28,Female,PhD,78664.16,False
CUST01467,71,Unspecified,High School,68916.68,False
CUST01468,79,Unspecified,PhD,111999.63,False
CUST01469,80,Unspecified,Associate Degree,90196.82,False
CUST01470,63,Female,Associate Degree,36008.7,False
CUST01471,29,Unspecified,High School,38727.39,True
CUST01472,65,Female,Associate Degree,85307.92,True
CUST01473,62,Female,Associate Degree,72888.45,False
CUST01474,77,Female,PhD,108978.53,True
CUST01475,48,Female,Associate Degree,85121.92,True
CUST01476,37,Male,PhD,126689.07,False
CUST01477,48,Male,Master's Degree,26648.7,False
CUST01478,61,Female,Master's Degree,71592.84,False
CUST01479,19,Female,Master's Degree,78965.84,False
CUST01480,18,Unspecified,Associate Degree,54424.19,True
CUST01481,78,Unspecified,High School,20469.28,False
CUST01482,76,Male,High School,122969.39,True
CUST01483,70,Female,PhD,109010.23,True
CUST01484,54,Unspecified,Master's Degree,57512.5,True
CUST01485,64,Unspecified,Associate Degree,108899.36,True
CUST01486,59,Male,Bachelor's Degree,47496.11,False
CUST01487,18,Female,High School,29797.36,False
CUST01488,38,Unspecified,Bachelor's Degree,52457.64,False
CUST01489,63,Female,Bachelor's Degree,113514.38,False
CUST01490,79,Unspecified,PhD,65964.73,False
CUST01491,74,Female,Associate Degree,72478.08,False
CUST01492,75,Male,PhD,118228.36,False
CUST01493,62,Male,PhD,25520.53,False
CUST01494,22,Unspecified,High School,48569.84,False
CUST01495,43,Unspecified,Master's Degree,99137.74,True
CUST01496,72,Female,Bachelor's Degree,29037.29,True
CUST01497,30,Unspecified,High School,96228.81,False
CUST01498,53,Unspecified,Master's Degree,24208.77,True
CUST01499,69,Unspecified,Master's Degree,1156445.18,True
CUST01500,32,Male,Bachelor's Degree,68541.44,False
CUST01501,46,Female,Associate Degree,133885.66,True
CUST01502,53,Female,Associate Degree,111671.61,False
CUST01503,51,Unspecified,Associate Degree,38164.79,False
CUST01504,65,Female,High School,104735.96,True
CUST01505,40,Female,Associate Degree,85776.2,True
CUST01506,43,Unspecified,Master's Degree,112881.29,False
CUST01507,48,Unspecified,Associate Degree,84806.22,True
CUST01508,74,Unspecified,High School,96159.24,True
CUST01509,33,Female,PhD,108412.85,False
CUST01510,64,Male,PhD,90673.24,False
CUST01511,19,Male,Master's Degree,85670.05,True
CUST01512,56,Male,PhD,27703.32,True
CUST01513,18,Female,PhD,126231.95,True
CUST01514,49,Unspecified,Bachelor's Degree,116974.47,False
CUST01515,45,Female,High School,101410.71,False
CUST01516,23,Female,PhD,91306.82,True
CUST01517,19,Male,High School,24353.26,False
CUST01518,30,Male,Bachelor's Degree,120061.45,True
CUST01519,28,Unspecified,Bachelor's Degree,51504.52,False
CUST01520,54,Male,Bachelor's Degree,110166.04,True
CUST01521,52,Male,Bachelor's Degree,125899.89,True
CUST01522,77,Female,PhD,50326.89,True
CUST01523,60,Female,Master's Degree,110805.32,True
CUST01524,65,Unspecified,Master's Degree,23829.98,False
CUST01525,59,Female,High School,55154.79,True
CUST01526,39,Male,Master's Degree,71516.02,True
CUST01527,41,Male,Bachelor's Degree,116406.16,False
CUST01528,47,Male,Master's Degree,130882.59,True
CUST01529,52,Unspecified,PhD,57772.67,True
CUST01530,69,Unspecified,Associate Degree,90952.43,True
CUST01531,36,Female,High School,149325.22,True
CUST01532,18,Female,Associate Degree,38039.81,True
CUST01533,75,Female,PhD,32615.88,False
CUST01534,19,Unspecified,High School,101786.53,True
CUST01535,31,Unspecified,High School,27423.89,True
CUST01536,76,Unspecified,Associate Degree,49606.97,False
CUST01537,50,Unspecified,Master's Degree,50125.5,True
CUST01538,45,Female,Associate Degree,90761.03,True
CUST01539,54,Female,Associate Degree,105287.63,True
CUST01540,30,Female,Associate Degree,40978.91,False
CUST01541,23,Male,High School,93312.23,False
CUST01542,75,Female,Associate Degree,115020.13,True
